txn_id,posted_date,account_id,merchant_name,gross_amount,currency,channel,status
A004325,31/03/2026,ACC0019,Sandbrook Utilities,71.09,gbp,bank_transfer,reversed
A004326,01/03/2026,ACC0089,Bolt & Screw Ltd,390.72,GBP,direct_debit,pending
A004327,28/03/2026,ACC0014,The Old Print Works,79.82,USD,direct_debit,settled
A004328,24/01/2026,ACC0009,The Old Print Works,49.22,GBP,direct_debit,reversed
A004329,03/02/2026,ACC0099,Harrow Sports Club,27.11,GBP,direct_debit,failed
A004330,23/01/2026,ACC0112,Bolt & Screw Ltd,18.91,GBP,card,pending
A004331,05/03/2026,ACC0029,"Marlow ""Fine"" Foods",44.91,GBP,direct_debit,settled
A004332,12/03/2026,ACC0072,Northline Freight,55.48,GBP,direct_debit,failed
A004333,19/03/2026,ACC0052,Bolt & Screw Ltd,65.4,GBP,direct_debit,settled
A004334,13/03/2026,ACC0025,"Marlow ""Fine"" Foods",14.32,USD,direct_debit,pending
A004335,20/03/2026,ACC0020,Sandbrook Utilities,12.93,GBP,card,settled
A004336,09/03/2026,ACC0085,The Old Print Works,-63.45,GBP,bank_transfer,settled
A004337,15/02/2026,ACC0109,Corner Cafe,40.33,GBP,direct_debit,pending
A004338,10/01/2026,ACC0002,"Wembley Tyres, Ltd",57.8,GBP,card,failed
A004339,23/01/2026,ACC0072,Harrow Sports Club,193.47,EUR,card,settled
A004340,01/04/2026,ACC0081,Harrow Sports Club,72.76,GBP,bank_transfer,settled
A004341,25/02/2026,ACC0020,Petra Logistics,31.66,GBP,card,settled
A004342,01/02/2026,ACC0111,Ashvale Clinic,112.56,GBP,direct_debit,settled
A004343,29/01/2026,ACC0018,Dhillon & Sons,73.65,GBP,card,settled
A004344,18/01/2026,ACC0086,"Marlow ""Fine"" Foods",281.93,EUR,card,failed
A004345,26/02/2026,ACC0079,The Old Print Works,165.65,GBP,card,settled
A004346,18/03/2026,ACC0113,Ashvale Clinic,26.06,GBP,card,settled
A004347,15/03/2026,ACC0080,Dhillon & Sons,505.97,GBP,card,settled
A004348,19/01/2026,ACC0022,Ashvale Clinic,295.56,GBP,card,settled
A004349,24/01/2026,ACC0108,Kite Digital,152.7,gbp,card,settled
A004350,12/03/2026,ACC0105,Corner Cafe,24.8,GBP,direct_debit,settled
A004351,19/01/2026,ACC0017,The Old Print Works,43.69,GBP,direct_debit,reversed
A004352,07/01/2026,ACC0064,Dhillon & Sons,8.06,GBP,direct_debit,settled
A004353,14/02/2026,ACC0065,Corner Cafe,21.95,GBP,card,failed
A004354,09/03/2026,ACC0044,Northline Freight,1879.39,gbp,bank_transfer,failed
A004355,04/03/2026,ACC0049,Sandbrook Utilities,7.5,USD,card,settled
A004356,13/02/2026,ACC0078,"Marlow ""Fine"" Foods",15.85,GBP,card,settled
A004357,08/03/2026,ACC0068,Sandbrook Utilities,151.93,GBP,card,settled
A004358,02/01/2026,ACC0063,Bolt & Screw Ltd,97.53,USD,card,pending
A004359,22/02/2026,ACC0111,Corner Cafe,665.67,GBP,card,pending
A004360,08/02/2026,ACC0058,Corner Cafe,10.74,GBP,card,settled
A004361,09/03/2026,ACC0045,Harrow Sports Club,18.02,GBP,bank_transfer,settled
A004362,19/02/2026,ACC0003,Bolt & Screw Ltd,143.68,GBP,card,settled
A004363,09/02/2026,ACC0071,Bolt & Screw Ltd,33.96,GBP,direct_debit,pending
A004364,04/01/2026,ACC0102,Northline Freight,97.94,GBP,direct_debit,pending
A004365,06/02/2026,ACC0037,Dhillon & Sons,43.16,gbp,direct_debit,settled
A004366,04/01/2026,ACC0051,The Old Print Works,26.22,EUR,card,reversed
A004367,13/01/2026,ACC0071,"Marlow ""Fine"" Foods",71.95,USD,card,settled
A004368,06/03/2026,ACC0116,Dhillon & Sons,81.13,GBP,card,settled
A004369,01/01/2026,ACC0077,Ashvale Clinic,113.59,USD,direct_debit,failed
A004370,29/03/2026,ACC0012,Kite Digital,335.26,GBP,card,reversed
A004371,27/01/2026,ACC0111,Dhillon & Sons,14.86,GBP,direct_debit,settled
A004372,07/01/2026,ACC0054,The Old Print Works,43.77,GBP,direct_debit,failed
A004373,27/02/2026,ACC0048,Harrow Sports Club,12.83,gbp,card,settled
A004374,28/02/2026,ACC0073,Kite Digital,46.14,GBP,card,pending
A004375,20/01/2026,ACC0081,"Marlow ""Fine"" Foods",177.87,gbp,direct_debit,settled
A004376,20/01/2026,ACC0118,Corner Cafe,477.75,GBP,card,settled
A004377,20/03/2026,ACC0081,Harrow Sports Club,12.86,EUR,card,reversed
A004378,24/03/2026,ACC0013,Northline Freight,99.65,GBP,direct_debit,reversed
A004379,06/01/2026,ACC0098,Kite Digital,130.49,GBP,direct_debit,failed
A004380,07/01/2026,ACC0118,Ashvale Clinic,20.72,GBP,card,settled
A004381,30/01/2026,ACC0041,Corner Cafe,35.9,USD,card,reversed
A004382,21/03/2026,ACC0091,The Old Print Works,516.47,USD,card,settled
A004383,16/02/2026,ACC0019,Bolt & Screw Ltd,769.09,USD,direct_debit,reversed
A004384,04/03/2026,ACC0078,"Wembley Tyres, Ltd",33.57,GBP,card,pending
A004385,08/03/2026,ACC0031,Petra Logistics,55.8,GBP,card,reversed
A004386,27/01/2026,ACC0002,Petra Logistics,24.57,GBP,card,reversed
A004387,27/03/2026,ACC0074,Dhillon & Sons,13.77,EUR,card,settled
A004388,31/01/2026,ACC0090,Petra Logistics,2.75,GBP,card,reversed
A004389,10/03/2026,ACC0006,Sandbrook Utilities,69.73,GBP,card,failed
A004390,23/02/2026,ACC0034,Bolt & Screw Ltd,32.89,USD,direct_debit,failed
A004391,09/02/2026,ACC0031,Dhillon & Sons,60.45,GBP,direct_debit,failed
A004392,21/01/2026,ACC0035,Corner Cafe,22.36,GBP,card,settled
A004393,04/02/2026,ACC0120,Petra Logistics,,gbp,card,failed
A004394,19/02/2026,ACC0044,Northline Freight,65.54,GBP,card,settled
A004395,14/01/2026,ACC0016,"Wembley Tyres, Ltd",19.99,GBP,direct_debit,failed
A004396,16/02/2026,ACC0013,Harrow Sports Club,17.49,USD,card,settled
A004397,10/03/2026,ACC0047,Northline Freight,243.21,GBP,card,reversed
A004398,07/03/2026,ACC0030,The Old Print Works,23.39,GBP,card,reversed
A004399,21/03/2026,ACC0099,Ashvale Clinic,35.89,USD,card,settled
A004400,12/02/2026,ACC0085,Ashvale Clinic,84.59,USD,card,reversed
A004401,04/01/2026,ACC0018,"Wembley Tyres, Ltd",40.79,USD,bank_transfer,failed
A004402,12/03/2026,ACC0037,Dhillon & Sons,348.08,GBP,direct_debit,settled
A004403,16/01/2026,ACC0016,"Marlow ""Fine"" Foods",22.01,GBP,card,pending
A004404,20/02/2026,ACC0113,Harrow Sports Club,7.7,gbp,card,pending
A004405,05/11/2026,ACC0086,Northline Freight,317.03,GBP,bank_transfer,pending
A004406,25/02/2026,ACC0046,"Marlow ""Fine"" Foods",74.78,GBP,card,reversed
A004407,02/01/2026,ACC0034,Corner Cafe,86.75,EUR,bank_transfer,failed
A004408,22/03/2026,ACC0114,Bolt & Screw Ltd,22.35,GBP,bank_transfer,settled
A004409,27/01/2026,ACC0080,Corner Cafe,14.98,GBP,card,settled
A004410,27/01/2026,ACC0026,Petra Logistics,46.89,gbp,bank_transfer,pending
A004411,11/01/2026,ACC0065,"Wembley Tyres, Ltd",256.7,gbp,card,settled
A004412,28/01/2026,ACC0070,Northline Freight,16.02,GBP,bank_transfer,failed
A004413,24/02/2026,ACC0118,"Marlow ""Fine"" Foods",139.09,gbp,direct_debit,pending
A004414,16/01/2026,ACC0071,Sandbrook Utilities,90.82,GBP,bank_transfer,settled
A004415,09/01/2026,ACC0114,The Old Print Works,26.21,gbp,direct_debit,settled
A004416,28/02/2026,ACC0083,Harrow Sports Club,46.99,GBP,card,failed
A004417,05/01/2026,ACC0007,Dhillon & Sons,134.4,gbp,card,failed
A004418,23/03/2026,ACC0059,Ashvale Clinic,5.97,gbp,card,pending
A004419,26/01/2026,ACC0069,Sandbrook Utilities,29.28,GBP,direct_debit,pending
A004420,07/01/2026,ACC0026,Corner Cafe,464.03,GBP,card,settled
A004421,18/03/2026,ACC0054,The Old Print Works,13.42,GBP,card,settled
A004422,17/01/2026,ACC0055,Sandbrook Utilities,47.05,GBP,card,reversed
A004423,26/02/2026,ACC0016,Harrow Sports Club,260.19,GBP,card,reversed
A004424,23/03/2026,ACC0030,Dhillon & Sons,120.21,GBP,card,pending
A004425,16/01/2026,ACC0046,Ashvale Clinic,105.33,EUR,card,settled
A004426,03/03/2026,ACC0020,Petra Logistics,29.1,gbp,card,reversed
A004427,13/02/2026,ACC0028,Kite Digital,155.98,USD,bank_transfer,reversed
A004428,17/02/2026,ACC0118,Corner Cafe,142.93,EUR,bank_transfer,settled
A004429,05/03/2026,ACC0096,Harrow Sports Club,53.06,EUR,bank_transfer,pending
A004430,03/01/2026,ACC0077,Bolt & Screw Ltd,26.15,GBP,bank_transfer,reversed
A004431,26/02/2026,ACC0025,Northline Freight,39.03,GBP,card,failed
A004432,15/03/2026,ACC0009,"Marlow ""Fine"" Foods",25.44,EUR,card,settled
A004433,03/03/2026,ACC0107,Bolt & Screw Ltd,119.45,GBP,card,pending
A004434,22/03/2026,ACC0040,Ashvale Clinic,103.09,USD,direct_debit,reversed
A004435,10/03/2026,ACC0012,Bolt & Screw Ltd,209.03,USD,direct_debit,pending
A004436,15/03/2026,ACC0021,Harrow Sports Club,58.96,USD,card,settled
A004437,13/03/2026,ACC0067,Corner Cafe,19.93,USD,card,reversed
A004438,25/02/2026,ACC0016,Ashvale Clinic,79.48,EUR,direct_debit,pending
A004439,05/02/2026,ACC0084,Corner Cafe,78.39,USD,bank_transfer,settled
A004440,13/01/2026,ACC0097,Petra Logistics,221.28,GBP,card,settled
A004441,08/01/2026,ACC0080,The Old Print Works,219.94,GBP,bank_transfer,failed
A004442,20/01/2026,ACC0033,Sandbrook Utilities,24.25,GBP,card,reversed
A004443,03/03/2026,ACC0016,Harrow Sports Club,10.51,GBP,card,settled
A004444,05/01/2026,ACC0081,Dhillon & Sons,184.42,GBP,card,settled
A004445,16/01/2026,ACC0104,Sandbrook Utilities,39.66,GBP,direct_debit,pending
A004446,15/03/2026,ACC0015,Northline Freight,11.27,gbp,card,pending
A004447,09/02/2026,ACC0069,Harrow Sports Club,106.35,USD,bank_transfer,settled
A004448,24/01/2026,ACC0084,Kite Digital,21.53,GBP,card,pending
A004449,17/02/2026,ACC0094,"Wembley Tyres, Ltd",64.51,USD,bank_transfer,settled
A004450,16/01/2026,ACC0076,Corner Cafe,112.45,USD,card,failed
A004451,03/01/2026,ACC0073,Dhillon & Sons,165.63,GBP,bank_transfer,reversed
A004452,01/02/2026,ACC0107,Corner Cafe,57.03,EUR,card,failed
A004453,02/01/2026,ACC0061,"Wembley Tyres, Ltd",56.14,GBP,direct_debit,failed
A004454,06/02/2026,ACC0044,Northline Freight,54.96,GBP,card,failed
A004455,23/02/2026,ACC0111,Corner Cafe,27.09,gbp,bank_transfer,failed
A004456,27/02/2026,ACC0073,Harrow Sports Club,7.88,EUR,card,settled
A004457,08/03/2026,ACC0120,Bolt & Screw Ltd,16.06,GBP,card,reversed
A004458,08/02/2026,ACC0070,Harrow Sports Club,88.29,USD,card,settled
A004459,12/02/2026,ACC0089,"Marlow ""Fine"" Foods",46.4,USD,direct_debit,reversed
A004460,02/03/2026,ACC0070,Ashvale Clinic,46.12,GBP,bank_transfer,pending
A004461,04/01/2026,ACC0078,Northline Freight,44.79,gbp,card,failed
A004462,26/03/2026,ACC0079,Harrow Sports Club,127.68,GBP,card,pending
A004463,17/03/2026,ACC0076,Corner Cafe,51.42,GBP,card,failed
A004464,14/03/2026,ACC0056,Corner Cafe,33.34,GBP,direct_debit,settled
A004465,24/03/2026,ACC0026,"Wembley Tyres, Ltd",47.82,EUR,card,pending
A004466,17/03/2026,ACC0119,Ashvale Clinic,14.08,GBP,direct_debit,settled
A004467,08/02/2026,ACC0065,Ashvale Clinic,69.3,USD,card,settled
A004468,19/02/2026,ACC0116,"Marlow ""Fine"" Foods",24.94,GBP,bank_transfer,settled
A004469,02/03/2026,ACC0060,Northline Freight,14.01,EUR,card,settled
A004470,27/02/2026,ACC0081,Harrow Sports Club,148.77,GBP,card,settled
A004471,19/02/2026,ACC0045,Ashvale Clinic,146.26,GBP,card,failed
A004472,19/02/2026,ACC0070,Dhillon & Sons,3752.88,USD,card,settled
A004473,27/01/2026,ACC0114,Bolt & Screw Ltd,48.73,EUR,card,settled
A004474,30/01/2026,ACC0118,Sandbrook Utilities,760.4,USD,bank_transfer,reversed
A004475,07/02/2026,ACC0028,Harrow Sports Club,7.61,GBP,card,settled
A004476,10/02/2026,ACC0043,Northline Freight,95.83,EUR,bank_transfer,settled
A004477,06/02/2026,ACC0088,Bolt & Screw Ltd,44.21,GBP,bank_transfer,reversed
A004478,15/02/2026,ACC0116,Dhillon & Sons,38.48,EUR,direct_debit,failed
A004479,03/02/2026,ACC0033,Petra Logistics,11.98,GBP,card,settled
A004480,24/01/2026,ACC0061,Corner Cafe,16.63,USD,card,settled
A004481,25/03/2026,ACC0115,Sandbrook Utilities,7.75,EUR,direct_debit,reversed
A004482,24/01/2026,ACC0058,Sandbrook Utilities,247.44,GBP,bank_transfer,reversed
A004483,02/03/2026,ACC0038,Dhillon & Sons,60.03,GBP,card,failed
A004484,28/02/2026,ACC0088,Bolt & Screw Ltd,140.29,GBP,bank_transfer,settled
A004485,31/03/2026,ACC0021,Dhillon & Sons,62.3,gbp,direct_debit,pending
A004486,01/03/2026,ACC0012,Sandbrook Utilities,77.49,EUR,direct_debit,settled
A004487,07/03/2026,ACC0067,Petra Logistics,34.85,USD,card,reversed
A004488,11/03/2026,ACC0015,Corner Cafe,137.72,GBP,direct_debit,failed
A004489,07/03/2026,ACC0001,Petra Logistics,14.84,EUR,direct_debit,settled
A004490,22/01/2026,ACC0079,Dhillon & Sons,113.23,gbp,direct_debit,pending
A004491,17/02/2026,ACC0026,Kite Digital,397.04,GBP,card,settled
A004492,08/02/2026,ACC0107,Harrow Sports Club,70.57,GBP,card,settled
A004493,08/01/2026,ACC0049,Kite Digital,32.98,GBP,card,settled
A004494,14/03/2026,ACC0082,Ashvale Clinic,91.12,gbp,card,settled
A004495,11/01/2026,ACC0115,Kite Digital,9.07,EUR,card,failed
A004496,11/03/2026,ACC0002,"Marlow ""Fine"" Foods",47.14,GBP,card,failed
A004497,07/08/2026,ACC0066,Ashvale Clinic,6.34,EUR,direct_debit,reversed
A004498,20/01/2026,ACC0081,Corner Cafe,259.7,USD,card,pending
A004499,06/10/2026,ACC0049,Kite Digital,17.73,GBP,card,reversed
A004500,16/01/2026,ACC0114,Corner Cafe,10.86,GBP,card,failed
A004501,20/03/2026,ACC0105,Petra Logistics,5.56,GBP,bank_transfer,failed
A004502,01/02/2026,ACC0070,"Wembley Tyres, Ltd",24.88,GBP,card,failed
A004503,16/01/2026,ACC0031,"Marlow ""Fine"" Foods",75.13,GBP,card,failed
A004504,10/02/2026,ACC0112,Sandbrook Utilities,127.42,GBP,card,settled
A004505,25/02/2026,ACC0100,Sandbrook Utilities,300.04,EUR,direct_debit,failed
A004506,29/03/2026,ACC0059,Northline Freight,199.79,GBP,card,settled
A004507,27/02/2026,ACC0062,Kite Digital,9.8,GBP,card,failed
A004508,13/01/2026,ACC0111,Dhillon & Sons,15.47,GBP,card,settled
A004509,16/01/2026,ACC0086,"Marlow ""Fine"" Foods",134.01,GBP,card,settled
A004510,18/01/2026,ACC0077,Northline Freight,30.2,EUR,direct_debit,settled
A004511,05/03/2026,  ACC0026 ,Corner Cafe,36.19,GBP,card,settled
A004512,05/11/2026,ACC0011,Harrow Sports Club,65.8,GBP,card,settled
A004513,31/03/2026,ACC0108,"Wembley Tyres, Ltd",153.18,gbp,card,reversed
A004514,15/01/2026,ACC0037,"Marlow ""Fine"" Foods",13.26,EUR,card,settled
A004515,23/01/2026,ACC0085,Petra Logistics,31.29,GBP,card,settled
A004516,22/02/2026,ACC0013,Northline Freight,287.03,GBP,bank_transfer,settled
A004517,04/06/2026,ACC0082,Kite Digital,26.59,GBP,card,settled
A004518,05/02/2026,ACC0055,Northline Freight,42.06,GBP,card,settled
A004519,16/01/2026,ACC0120,The Old Print Works,47.23,GBP,card,settled
A004520,06/03/2026,ACC0109,Corner Cafe,190.41,gbp,card,settled
A004521,12/01/2026,ACC0035,Sandbrook Utilities,16.9,USD,card,reversed
A004522,30/03/2026,ACC0115,Petra Logistics,,EUR,card,settled
A004523,13/02/2026,ACC0105,Sandbrook Utilities,121.09,EUR,direct_debit,pending
A004524,03/01/2026,ACC0112,Kite Digital,204.15,gbp,bank_transfer,settled
A004525,19/01/2026,ACC0104,Petra Logistics,112.23,gbp,bank_transfer,settled
A004526,08/03/2026,ACC0107,Ashvale Clinic,35.66,GBP,card,reversed
A004527,01/03/2026,ACC0068,Dhillon & Sons,30.41,GBP,card,pending
A004528,15/02/2026,ACC0034,"Wembley Tyres, Ltd",74.19,GBP,card,settled
A004529,10/02/2026,ACC0061,"Marlow ""Fine"" Foods",190.84,GBP,direct_debit,settled
A004530,31/03/2026,ACC0077,Petra Logistics,98.03,gbp,direct_debit,pending
A004531,12/03/2026,ACC0064,Petra Logistics,159.64,GBP,direct_debit,settled
A004532,25/01/2026,ACC0045,Dhillon & Sons,24.53,GBP,card,reversed
A004533,31/01/2026,ACC0079,Corner Cafe,109.7,GBP,card,pending
A004534,18/03/2026,ACC0085,Kite Digital,53.8,GBP,direct_debit,settled
A004535,01/04/2026,ACC0096,Dhillon & Sons,7.51,gbp,card,settled
A004536,22/02/2026,ACC0098,Corner Cafe,232.11,gbp,bank_transfer,settled
A004537,07/03/2026,ACC0023,Dhillon & Sons,24.01,gbp,card,pending
A004538,08/01/2026,ACC0073,Bolt & Screw Ltd,37.55,EUR,card,settled
A004539,01/05/2026,ACC0087,Dhillon & Sons,14.78,EUR,bank_transfer,pending
A004540,29/03/2026,ACC0092,Northline Freight,36.51,USD,card,pending
A004541,09/02/2026,ACC0044,Dhillon & Sons,43.66,EUR,bank_transfer,failed
A004542,03/02/2026,ACC0007,Dhillon & Sons,51.29,GBP,bank_transfer,settled
A004543,03/02/2026,ACC0030,"Wembley Tyres, Ltd",37.33,GBP,bank_transfer,reversed
A004544,09/03/2026,ACC0020,Kite Digital,13.34,EUR,bank_transfer,reversed
A004545,05/02/2026,ACC0051,Bolt & Screw Ltd,109.07,GBP,direct_debit,failed
A004546,30/03/2026,ACC0092,Corner Cafe,16.05,gbp,card,settled
A004547,24/01/2026,ACC0092,"Wembley Tyres, Ltd",167.55,gbp,card,pending
A004548,20/01/2026,ACC0048,Kite Digital,134.02,GBP,direct_debit,settled
A004549,25/02/2026,ACC0089,"Marlow ""Fine"" Foods",153.39,gbp,card,reversed
A004550,22/02/2026,ACC0043,Dhillon & Sons,43.03,USD,card,settled
A004551,26/03/2026,ACC0087,Petra Logistics,15.87,GBP,card,settled
A004552,10/10/2026,ACC0049,Bolt & Screw Ltd,18.36,gbp,bank_transfer,settled
A004553,31/03/2026,ACC0118,"Marlow ""Fine"" Foods",74.72,USD,bank_transfer,settled
A004554,27/02/2026,ACC0095,The Old Print Works,303.72,GBP,card,settled
A004555,05/02/2026,ACC0029,Kite Digital,30.95,GBP,card,settled
A004556,20/01/2026,ACC0089,Petra Logistics,82.44,GBP,card,failed
A004557,06/02/2026,  ACC0039 ,Dhillon & Sons,7.65,GBP,card,settled
A004558,05/01/2026,ACC0066,The Old Print Works,208.9,EUR,direct_debit,reversed
A004559,27/02/2026,ACC0008,Harrow Sports Club,11.22,EUR,direct_debit,settled
A004560,15/03/2026,ACC0051,Ashvale Clinic,67.39,GBP,direct_debit,settled
A004561,04/03/2026,ACC0052,Dhillon & Sons,255.3,GBP,card,pending
A004562,28/01/2026,ACC0110,Sandbrook Utilities,170.02,GBP,direct_debit,settled
A004563,10/01/2026,ACC0117,Ashvale Clinic,90.39,gbp,bank_transfer,failed
A004564,02/08/2026,ACC0117,Harrow Sports Club,51.13,GBP,card,settled
A004565,18/03/2026,ACC0084,The Old Print Works,55.79,GBP,card,pending
A004566,08/01/2026,ACC0095,Bolt & Screw Ltd,77.28,GBP,card,settled
A004567,06/03/2026,ACC0057,Harrow Sports Club,90.37,GBP,direct_debit,pending
A004568,31/03/2026,ACC0110,Dhillon & Sons,43.89,GBP,card,failed
A004569,10/01/2026,ACC0022,Bolt & Screw Ltd,76.42,GBP,card,pending
A004570,06/03/2026,ACC0005,Harrow Sports Club,140.88,EUR,direct_debit,failed
A004571,25/02/2026,ACC0084,"Wembley Tyres, Ltd",26.7,USD,card,settled
A004572,16/03/2026,ACC0097,Corner Cafe,166.78,GBP,card,failed
A004573,15/03/2026,ACC0071,Sandbrook Utilities,93.78,USD,card,settled
A004574,19/02/2026,ACC0093,Sandbrook Utilities,78.2,EUR,bank_transfer,settled
A004575,05/01/2026,ACC0080,Bolt & Screw Ltd,112.74,gbp,card,failed
A004576,09/01/2026,ACC0049,Corner Cafe,6.38,GBP,bank_transfer,reversed
A004577,28/03/2026,ACC0021,Northline Freight,37.81,gbp,card,settled
A004578,06/01/2026,ACC0028,Sandbrook Utilities,12.81,GBP,direct_debit,failed
A004579,13/03/2026,ACC0032,Bolt & Screw Ltd,217.12,GBP,card,settled
A004580,25/01/2026,ACC0081,Corner Cafe,149.39,GBP,direct_debit,pending
A004581,15/01/2026,ACC0100,Corner Cafe,221.47,EUR,card,pending
A004582,09/03/2026,ACC0036,Bolt & Screw Ltd,37.81,GBP,card,settled
A004583,20/02/2026,ACC0113,"Marlow ""Fine"" Foods",119.76,USD,card,pending
A004584,21/02/2026,ACC0023,Dhillon & Sons,31.81,GBP,card,settled
A004585,09/03/2026,ACC0051,"Marlow ""Fine"" Foods",77.93,gbp,card,settled
A004586,03/02/2026,ACC0067,Petra Logistics,50.86,GBP,card,pending
A004587,21/01/2026,ACC0043,Sandbrook Utilities,149.16,EUR,direct_debit,settled
A004588,25/02/2026,ACC0033,The Old Print Works,361.18,USD,card,reversed
A004589,30/03/2026,ACC0111,Bolt & Screw Ltd,30.47,EUR,card,pending
A004590,11/03/2026,ACC0090,Bolt & Screw Ltd,401.36,EUR,card,settled
A004591,24/01/2026,ACC0046,Northline Freight,67.52,GBP,card,settled
A004592,10/03/2026,ACC0110,"Marlow ""Fine"" Foods",10.24,gbp,card,settled
A004593,11/01/2026,ACC0052,Sandbrook Utilities,375.31,GBP,card,reversed
A004594,11/01/2026,ACC0108,The Old Print Works,123.78,gbp,card,settled
A004595,26/01/2026,ACC0032,Bolt & Screw Ltd,17.58,GBP,card,settled
A004596,05/02/2026,ACC0074,"Wembley Tyres, Ltd",47.23,gbp,bank_transfer,failed
A004597,28/01/2026,ACC0066,"Marlow ""Fine"" Foods",24.52,GBP,direct_debit,pending
A004598,27/01/2026,ACC0021,Bolt & Screw Ltd,63.03,gbp,direct_debit,settled
A004599,03/01/2026,ACC0035,"Marlow ""Fine"" Foods",48.54,USD,bank_transfer,settled
A001645,24/01/2026,ACC0031,Bolt & Screw Ltd,12.6,GBP,direct_debit,settled
A004601,14/01/2026,ACC0029,Dhillon & Sons,165.95,USD,card,settled
A004602,01/01/2026,ACC0104,Northline Freight,49.4,GBP,card,settled
A004603,26/03/2026,  ACC0041 ,Petra Logistics,11.2,gbp,bank_transfer,pending
A004604,19/01/2026,ACC0120,Harrow Sports Club,46.12,gbp,direct_debit,settled
A004605,16/02/2026,ACC0024,Corner Cafe,74.02,GBP,direct_debit,pending
A004606,26/02/2026,ACC0089,Harrow Sports Club,125.73,gbp,direct_debit,settled
A004607,14/03/2026,ACC0103,Petra Logistics,8.69,GBP,card,settled
A004608,28/01/2026,ACC0103,Sandbrook Utilities,39.81,USD,card,failed
A004609,11/01/2026,ACC0089,Petra Logistics,6.64,GBP,card,settled
A004610,20/01/2026,ACC0064,"Marlow ""Fine"" Foods",32.1,USD,card,settled
A004611,03/03/2026,ACC0095,Petra Logistics,53.08,EUR,bank_transfer,reversed
A004612,08/07/2026,ACC0064,Petra Logistics,817.85,USD,card,settled
A004613,17/02/2026,ACC0028,Corner Cafe,451.67,EUR,card,reversed
A004614,07/01/2026,ACC0069,Ashvale Clinic,226.21,GBP,bank_transfer,settled
A004615,24/02/2026,ACC0086,Bolt & Screw Ltd,,GBP,direct_debit,reversed
A004616,05/08/2026,ACC0054,Sandbrook Utilities,11.55,GBP,direct_debit,settled
A004617,05/03/2026,ACC0062,Sandbrook Utilities,20.18,GBP,bank_transfer,settled
A004618,11/03/2026,ACC0037,Sandbrook Utilities,232.61,EUR,bank_transfer,settled
A004619,26/03/2026,ACC0039,"Wembley Tyres, Ltd",28.09,GBP,card,pending
A004620,26/03/2026,ACC0001,Bolt & Screw Ltd,71.55,GBP,bank_transfer,settled
A004621,17/01/2026,ACC0112,"Wembley Tyres, Ltd",269.26,GBP,card,pending
A004622,06/01/2026,ACC0036,"Wembley Tyres, Ltd",28.26,gbp,bank_transfer,settled
A004623,24/01/2026,ACC0120,Northline Freight,29.04,GBP,card,reversed
A004624,16/03/2026,ACC0118,Ashvale Clinic,37.47,gbp,bank_transfer,pending
A004625,09/03/2026,ACC0041,Harrow Sports Club,8.27,USD,direct_debit,settled
A004626,15/02/2026,ACC0080,Corner Cafe,278.51,GBP,direct_debit,settled
